gameId|name|releaseDate|userRating|criticRating|description|imageLink|lastUpdate
408|E'Tekken 6'|E'2009-10-27'|7.5|79|E'Spanning over a 14 year legacy, Tekken is among the most popular and well-known gaming brands in the world with the entire franchise selling more than 32 million units to date. Displayed in HD detail, a new era begins in the sixth King of the Iron Fist Tournament complete with intense gameplay modes as well as new features and environments. TEKKEN 6 sees the return of many familiar faces as well as new characters to create the largest line-up the series has ever seen.  With a growing roster of fighters, each equipped with their own deadly techniques, moves and attack combinations, TEKKEN 6 will be the best King of Iron Fist Tournament yet.  Adding to the already rich gaming experience, a deeper character customization feature will only further enhance the incredible fighting intensity as players go mano-y-mano.  Players can also take the battle online for classic match-ups and to compete for world domination. [Namco Bandai Games]'|E'https://static.metacritic.com/images/products/games/9/d51a72cc373be16c02f43e62cd33a8d3-98.jpg'|E'2020-11-29 22:10:41'
409|E'Quantum Conundrum'|E'2012-07-10'|7.2|79|E'In Quantum Conundrum, players take on the role of a 12-year old nephew to the eccentric Professor Fitz Quadwrangle (Professor Q). Upon entering the Professors vast, highly customized mansion, players quickly realize their uncle has gone missing. In order to find him, players will need to use an Interdimensional Shift Device, allowing them to manipulate space and objects. While on the journey, becoming adept at switching between dimensions will help them trek from one bizarre room to the next. It might sound easy enough, but its a tall order for a 12-year old in a vast, kooky mansion! Once players start shifting between dimensions, theyll soon discover physics is on their side!'|E'https://static.metacritic.com/images/products/games/1/0db88e88c995f9feac2c795e9ba7d585-98.jpg'|E'2020-11-29 22:10:41'
410|E'The Unfinished Swan'|E'2012-10-23'|8.1|79|E'The Unfinished Swan is a videogame about exploring the unknown. The player assumes the role of a young boy chasing after a swan who has wandered off into a surreal, unfinished kingdom. The game begins in a completely white space where players can throw paint to splatter their surroundings and reveal the world around them.'|E'https://static.metacritic.com/images/products/games/9/f5b17a5d23b945e6c3e714a421c7233b-98.jpg'|E'2020-11-29 22:10:41'
411|E'Stick it to the Man!'|E'2013-11-19'|7.6|79|E'Meet Ray, he lives in a world where everything is made out of paper and stickers. One day he has an accident and wakes up with a giant pink spaghetti arm sticking out of his brain. This gives him awesome powers and he can suddenly change the world around him by folding it, tearing it, pulling stickers off and sticking them elsewhere! And if that weren''t enough, Ray can also read peoples minds! Digging into the brains of his fellow citizens, Ray can hear their thoughts and use that to his advantage. Unfortunately, Ray doesn''t have much time to get to grips with his new abilities. He is framed by ''The Man'' with a crime he didn''t commit, and is on the run. Can you help to get Ray out of this sticky situation?'|E'https://static.metacritic.com/images/products/games/9/b1d8a76142ada7ca3b61cd5d4f548c48-98.jpg'|E'2020-11-29 22:10:41'
412|E'Prototype'|E'2009-06-09'|7.6|79|E'You are Alex Mercer, the Prototype: a shapeshifter with amazing powers of combat, destruction, and deception. Consume targets for their form and memories to assume a perfect disguise, or instantly transform your body into an array of deadly biological weapons, cutting your way to the heart of the conspiracy forty years in the making. Stalk the streets of New York City, searching for the life you lead before. Take the form of anyone in your path, using an arsenal of identities to confound, exploit or annihilate your enemies. Mankind is your mask. Wage a secret war against factions with complex agendas of their own, out to capture or kill you. They are your greatest threat and the key to the secrets of your past. Confront them, find those responsible and make them pay. Shapeshifting: Attack with brutal and devastating powers; instantly triggering hundreds of power combinations (Attack, Defensive and Sensory). Disguise: Assume the perfect disguise by transforming into any character and assuming the victim''s powers, skills and abilities. New York City is your hunting ground! Jam-packed, vibrant, fully interactive city filled with thousands of people and enemies out to destroy you. Delve to the bottom of a conspiracy that has haunted the American government for decades. Who is responsible for your condition? Only you can find out!'|E'https://static.metacritic.com/images/products/games/9/06f8f85be3a0ba834d617cc9fdf37f5e-98.jpg'|E'2020-11-29 22:10:41'
413|E'Catherine'|E'2011-07-26'|8.2|79|E'Vincent is a normal salaryman with a somewhat normal life, With a girlfriend of 5 years or so named Katherine, Katherine is pushing to get married, and Vincent is a bit afraid to do the final tie-downs. During a night of drinking and contemplation of marrying with Katherine, Vincent meets a rather beautiful, young girl by the name of Catherine. Catherine''s charms and beauty are just enough to sway the intoxicated Vincent into sleeping with her, and after that night of sleeping with this mysterious girl, Vincent begins to have horrible nightmares of falling, and strange sheep men. The nightmares are slowly getting worse, and Vincent can''t shake off this strange feeling that Katherine knows of his cheating on her, as if that wasn''t enough, Vincent learns of unfaithful men, dying in their sleep, and his friend tells rumors of dreams...."When you have dreams of when you''re falling and you can''t wake up, you''ll never wake up again, and die."'|E'https://static.metacritic.com/images/products/games/4/85261a5afba9857502e573fbfa007b54-98.jpg'|E'2020-11-29 22:10:41'
414|E'Rochard'|E'2011-09-27'|9.7|79|E'A fantastic puzzle platformer!! After trying out the trial/demo, I just had to buy it (and for 10 bucks it''s a steal). The gameplay is simply amazing - worthy of a perfect 10!'|E'https://static.metacritic.com/images/products/games/8/7ede55006a3a35cda9779336040d46c4-98.jpg'|E'2020-11-29 22:10:41'
415|E'Driver: San Francisco'|E'2011-09-06'|7.6|79|E'Developed by Ubisoft Reflections under the direction of the creators of the original title, DRIVER San Francisco marks the return of the established video game series that has sold 14 million copies worldwide. Gamers will play as Detective John Tanner on a relentless manhunt for crime lord Charles Jericho through the hills of the City by the Bay. Thanks to a groundbreaking gameplay feature, players can now seamlessly "shift" between well over a hundred licensed vehicles, keeping them constantly in the heart of the action. With its timeless setting, unique car handling and renewed playability, DRIVER San Francisco will revitalize the classic free-roaming, cinematic car chase experience for the current generation of gaming platforms.'|E'https://static.metacritic.com/images/products/games/3/2ab17cd13fa772797ad42e412e9824cd-98.jpg'|E'2020-11-29 22:10:41'
416|E'Prototype 2'|E'2012-04-24'|6.8|79|E'Behold New York Zero. Prototype 2 extends the experience of becoming the ultimate shape-shifting weapon. A vicious viral outbreak has killed Sgt James Hellers family and transformed him into a PROTOTYPE. Powered by revolutionary shapeshifting powers, you must hunt, kill and consume your way across the ravaged wasteland of New York Zero to take revenge on the man responsible: Alex Mercer.'|E'https://static.metacritic.com/images/products/games/9/85b1d56545afda7e57e23ca8961217c5-98.jpg'|E'2020-11-29 22:10:41'
417|E'Auditorium HD'|E'2010-11-23'|7.5|79|E'Auditorium is really all about the experience, both visually and aurally. There are no instructions to teach you how to play. The game is about exploration and discovery. Each level is a unique puzzle with several possible solutions. You play the game by manipulating "the Flow," a constant stream of moving particles of light and sound. The goal is to manipulate various controls in order to guide the Flow into Audio Containers. As you fill the containers, light transforms into sound. Given enough light, the containers will begin to sing together in a symphony, providing the ultimate Harmony of Flow.'|E'https://static.metacritic.com/images/products/games/0/0cecbdbaaee749ea7e375267f57e4ad8-98.jpg'|E'2020-11-29 22:10:41'
418|E'F.E.A.R. 2: Project Origin'|E'2009-02-10'|7.9|79|E'The sequel to F.E.A.R. continues the original game''s spine-tingling supernatural suspense story of an escalating paranormal crisis that threatens to destroy a major American city. At the center of the calamity is the mysterious Alma, whose rage against those who wronged her triggered a chain of events that have spiraled completely out of control. Now that she has free reign, the consequences will be unimaginable. [Warner Bros.]'|E'https://static.metacritic.com/images/products/games/0/1f6a307ea774d22591ba2dfd3dee173f-98.jpg'|E'2020-11-29 22:10:41'
419|E'Final Fantasy XIII-2'|E'2012-01-31'|6.9|79|E'Final Fantasy XIII has worse story. Same in XIII-2. But this game is enjoyable for me. The combat system can change leader. The monster system was great. Serah have a great personality. She know about if she change the future. She''ll die. but she can accept that. This world cannot know how much i love this game. it was very excited for me.'|E'https://static.metacritic.com/images/products/games/7/593923c662f97b42ef183277cfd8ad3a-98.jpg'|E'2020-11-29 22:10:41'
